,Person,Date of birth,Birthplace,Country of birth,Award,Edition,Movie,Year of award,Bio NNDB,Bio IMDb,Bio Wikipedia,imdbID,movieID,movie_IMDB_Link
92,Christoph Waltz,1956-10-04,Vienna,Austria,Best Supporting Actor,82nd Academy Awards,Inglourious Basterds,2009,https://www.nndb.com/people/455/000213813,https://www.imdb.com/name/nm0910607,https://en.wikipedia.org/wiki/Christoph_Waltz,nm0910607,tt0361748,https://www.imdb.com/title/tt0361748/
93,Julianne Moore,1960-12-03,Fort Bragg,United States of America,Best Actress,87th Academy Awards,Still Alice,2015,https://www.nndb.com/people/670/000023601,https://www.imdb.com/name/nm0000194,https://en.wikipedia.org/wiki/Julianne_Moore,nm0000194,tt3316960,https://www.imdb.com/title/tt3316960/
94,Joseph Schildkraut,1896-03-22,Vienna,Austria,Best Supporting Actor,10th Academy Awards,The Life of Emile Zola,1937,https://www.nndb.com/people/115/000063923,https://www.imdb.com/name/nm0771584,https://en.wikipedia.org/wiki/Joseph_Schildkraut,nm0771584,tt0029146,https://www.imdb.com/title/tt0029146/
95,Tim Robbins,1958-10-16,West Covina,United States of America,Best Supporting Actor,76th Academy Awards,Mystic River,2004,https://www.nndb.com/people/614/000025539,https://www.imdb.com/name/nm0000209,https://en.wikipedia.org/wiki/Tim_Robbins,nm0000209,tt0327056,https://www.imdb.com/title/tt0327056/
96,Olivia de Havilland,1916-07-01,Tokyo,Japan,Best Actress,19th Academy Awards,To Each His Own,1946,https://www.nndb.com/people/741/000022675,https://www.imdb.com/name/nm0000014,https://en.wikipedia.org/wiki/Olivia_de_Havilland,nm0000014,tt0039040,https://www.imdb.com/title/tt0039040/
97,Jerry Goldsmith,1929-02-10,Los Angeles,United States of America,Best Original Score,49th Academy Awards,The Omen,1976,https://www.nndb.com/people/743/000054581,https://www.imdb.com/name/nm0000025,https://en.wikipedia.org/wiki/Jerry_Goldsmith,nm0000025,tt0075005,https://www.imdb.com/title/tt0075005/
98,Jason Robards,1922-07-26,Chicago,United States of America,Best Supporting Actor,50th Academy Awards,Julia,1977,https://www.nndb.com/people/224/000032128,https://www.imdb.com/name/nm0001673,https://en.wikipedia.org/wiki/Jason_Robards,nm0001673,tt0076245,https://www.imdb.com/title/tt0076245/
99,Gig Young,1913-11-04,St. Cloud,United States of America,Best Supporting Actor,42nd Academy Awards,"They Shoot Horses, Don't They?",1969,https://www.nndb.com/people/110/000063918,https://www.imdb.com/name/nm0949574,https://en.wikipedia.org/wiki/Gig_Young,nm0949574,tt0065088,https://www.imdb.com/title/tt0065088/
100,James Coburn,1928-08-31,Laurel,United States of America,Best Supporting Actor,71st Academy Awards,Affliction,1999,https://www.nndb.com/people/764/000022698,https://www.imdb.com/name/nm0000336,https://en.wikipedia.org/wiki/James_Coburn,nm0000336,tt0118564,https://www.imdb.com/title/tt0118564/
101,Melvyn Douglas,1901-04-05,Macon,United States of America,Best Supporting Actor,52nd Academy Awards,Being There,1979,https://www.nndb.com/people/100/000063908,https://www.imdb.com/name/nm0002048,https://en.wikipedia.org/wiki/Melvyn_Douglas,nm0002048,tt0078841,https://www.imdb.com/title/tt0078841/
102,Martin Balsam,1919-11-04,New York City,United States of America,Best Supporting Actor,38th Academy Awards,A Thousand Clowns,1965,https://www.nndb.com/people/111/000063919,https://www.imdb.com/name/nm0000842,https://en.wikipedia.org/wiki/Martin_Balsam,nm0000842,tt0059798,https://www.imdb.com/title/tt0059798/
103,Jim Clark,1931-05-24,Boston,United Kingdom,Best Film Editing,57th Academy Awards,The Killing Fields,1985,,https://www.imdb.com/name/nm0164083,https://en.wikipedia.org/wiki/Jim_Clark_(film_editor),nm0164083,tt0087553,https://www.imdb.com/title/tt0087553/
104,Jon Landau,1960-07-23,New York City,United States of America,Best Picture,70th Academy Awards,Titanic,1997,,https://www.imdb.com/name/nm0484457,https://en.wikipedia.org/wiki/Jon_Landau_(film_producer),nm0484457,tt0115392,https://www.imdb.com/title/tt0115392/
105,Ferenc Rofusz,1946-08-19,Budapest,Hungary,Best Animated Short Film,53rd Academy Awards,The Fly,1981,,https://www.imdb.com/name/nm0736537,https://en.wikipedia.org/wiki/Ferenc_Rofusz,nm0736537,tt0091064,https://www.imdb.com/title/tt0091064/
106,Ferenc Rofusz,1946-08-19,Budapest,Hungary,Best Animated Short Film,53rd Academy Awards,The Fly,1981,,https://www.imdb.com/name/nm0736537,https://en.wikipedia.org/wiki/Ferenc_Rofusz,nm0736537,tt0091064,https://www.imdb.com/title/tt0091064/
107,Ferenc Rofusz,1946-08-11,Budapest,Hungary,Best Animated Short Film,53rd Academy Awards,The Fly,1981,,https://www.imdb.com/name/nm0736537,https://en.wikipedia.org/wiki/Ferenc_Rofusz,nm0736537,tt0091064,https://www.imdb.com/title/tt0091064/
108,Ferenc Rofusz,1946-08-11,Budapest,Hungary,Best Animated Short Film,53rd Academy Awards,The Fly,1981,,https://www.imdb.com/name/nm0736537,https://en.wikipedia.org/wiki/Ferenc_Rofusz,nm0736537,tt0091064,https://www.imdb.com/title/tt0091064/
109,Marion Cotillard,1975-09-30,Paris,France,Best Actress,80th Academy Awards,La Vie en Rose,2008,https://www.nndb.com/people/723/000136315,https://www.imdb.com/name/nm0182839,https://en.wikipedia.org/wiki/Marion_Cotillard,nm0182839,tt0450188,https://www.imdb.com/title/tt0450188/
110,Herbie Hancock,1940-04-12,Chicago,United States of America,Best Original Score,59th Academy Awards,Round Midnight,1986,https://www.nndb.com/people/181/000024109,https://www.imdb.com/name/nm0359372,https://en.wikipedia.org/wiki/Herbie_Hancock,nm0359372,tt0090557,https://www.imdb.com/title/tt0090557/
111,John Barry,1933-11-03,York,United Kingdom,"Best Original Score, no Musical",41st Academy Awards,The Lion in Winter,1968,https://www.nndb.com/people/609/000031516,https://www.imdb.com/name/nm0000290,https://en.wikipedia.org/wiki/John_Barry_(composer),nm0000290,tt0063227,https://www.imdb.com/title/tt0063227/
112,John Barry,1933-11-03,York,United Kingdom,"Best Original Score, no Musical",41st Academy Awards,The Lion in Winter,1968,https://www.nndb.com/people/609/000031516,https://www.imdb.com/name/nm0000290,https://en.wikipedia.org/wiki/John_Barry_(composer),nm0000290,tt0063227,https://www.imdb.com/title/tt0063227/
113,Katharine Hepburn,1907-05-12,Hartford,United States of America,Best Actress,41st Academy Awards,The Lion in Winter,1968,https://www.nndb.com/people/775/000023706,https://www.imdb.com/name/nm0000031,https://en.wikipedia.org/wiki/Katharine_Hepburn,nm0000031,tt0063227,https://www.imdb.com/title/tt0063227/
114,Katharine Hepburn,1907-05-12,Hartford,United States of America,Best Actress,41st Academy Awards,The Lion in Winter,1968,https://www.nndb.com/people/775/000023706,https://www.imdb.com/name/nm0000031,https://en.wikipedia.org/wiki/Katharine_Hepburn,nm0000031,tt0063227,https://www.imdb.com/title/tt0063227/
115,Max Steiner,1888-05-10,Vienna,Austria,"Best Score, Adaptation or Treatment",8th Academy Awards,The Informer,1935,https://www.nndb.com/people/433/000205815,https://www.imdb.com/name/nm0000070,https://en.wikipedia.org/wiki/Max_Steiner,nm0000070,tt0026529,https://www.imdb.com/title/tt0026529/
116,Max Steiner,1888-05-10,Vienna,Austria,"Best Score, Adaptation or Treatment",8th Academy Awards,The Informer,1935,https://www.nndb.com/people/433/000205815,https://www.imdb.com/name/nm0000070,https://en.wikipedia.org/wiki/Max_Steiner,nm0000070,tt0026529,https://www.imdb.com/title/tt0026529/
117,John Ford,1894-02-01,Cape Elizabeth,United States of America,Best Director,8th Academy Awards,The Informer,1935,https://www.nndb.com/people/458/000032362,https://www.imdb.com/name/nm0000406,https://en.wikipedia.org/wiki/John_Ford,nm0000406,tt0026529,https://www.imdb.com/title/tt0026529/
118,John Ford,1894-02-01,Cape Elizabeth,United States of America,Best Director,8th Academy Awards,The Informer,1935,https://www.nndb.com/people/458/000032362,https://www.imdb.com/name/nm0000406,https://en.wikipedia.org/wiki/John_Ford,nm0000406,tt0026529,https://www.imdb.com/title/tt0026529/
119,Renée Zellweger,1969-04-25,Katy,United States of America,Best Actress,92nd Academy Awards,Judy,2020,https://www.nndb.com/people/708/000024636,https://www.imdb.com/name/nm0000250,https://en.wikipedia.org/wiki/Ren%C3%A9e_Zellweger,nm0000250,tt7549996,https://www.imdb.com/title/tt7549996/
120,Gene Hackman,1930-01-30,San Bernardino,United States of America,Best Supporting Actor,65th Academy Awards,Unforgiven,1992,https://www.nndb.com/people/878/000022812,https://www.imdb.com/name/nm0000432,https://en.wikipedia.org/wiki/Gene_Hackman,nm0000432,tt0105695,https://www.imdb.com/title/tt0105695/
121,André Previn,1929-04-06,Berlin,Germany,Best Original Musical Score,31st Academy Awards,Gigi,1959,https://www.nndb.com/people/299/000023230,https://www.imdb.com/name/nm0006238,https://en.wikipedia.org/wiki/Andr%C3%A9_Previn,nm0006238,tt0051658,https://www.imdb.com/title/tt0051658/
122,Daniel Day-Lewis,1957-04-29,London,United Kingdom,Best Actor,62nd Academy Awards,My Left Foot,1989,https://www.nndb.com/people/788/000022722,https://www.imdb.com/name/nm0000358,https://en.wikipedia.org/wiki/Daniel_Day-Lewis,nm0000358,tt0097937,https://www.imdb.com/title/tt0097937/
123,Elizabeth Taylor,1932-02-27,Hampstead Garden Suburb,United Kingdom,Best Actress,39th Academy Awards,Who's Afraid of Virginia Woolf?,1966,https://www.nndb.com/people/624/000023555,https://www.imdb.com/name/nm0000072,https://en.wikipedia.org/wiki/Elizabeth_Taylor,nm0000072,tt0061184,https://www.imdb.com/title/tt0061184/
124,Tyron Montgomery,1967-04-09,Germany,Germany,Best Animated Short Film,69th Academy Awards,Quest,1996,,https://www.imdb.com/name/nm0599946,,nm0599946,tt0114533,https://www.imdb.com/title/tt0114533/
125,Tyron Montgomery,1967-04-09,Germany,Germany,Best Animated Short Film,69th Academy Awards,Quest,1996,,https://www.imdb.com/name/nm0599946,,nm0599946,tt0114533,https://www.imdb.com/title/tt0114533/
126,Tyron Montgomery,1967-04-09,Germany,Germany,Best Animated Short Film,69th Academy Awards,Quest,1996,,https://www.imdb.com/name/nm0599946,,nm0599946,tt0114533,https://www.imdb.com/title/tt0114533/
127,Tyron Montgomery,1967-04-09,Germany,Germany,Best Animated Short Film,69th Academy Awards,Quest,1996,,https://www.imdb.com/name/nm0599946,,nm0599946,tt0117420,https://www.imdb.com/title/tt0117420/
128,Tyron Montgomery,1967-04-09,Ireland,Ireland,Best Animated Short Film,69th Academy Awards,Quest,1996,,https://www.imdb.com/name/nm0599946,,nm0599946,tt0114533,https://www.imdb.com/title/tt0114533/
129,Tyron Montgomery,1967-04-09,Ireland,Ireland,Best Animated Short Film,69th Academy Awards,Quest,1996,,https://www.imdb.com/name/nm0599946,,nm0599946,tt0114533,https://www.imdb.com/title/tt0114533/
130,Tyron Montgomery,1967-04-09,Ireland,Ireland,Best Animated Short Film,69th Academy Awards,Quest,1996,,https://www.imdb.com/name/nm0599946,,nm0599946,tt0114533,https://www.imdb.com/title/tt0114533/
131,Tyron Montgomery,1967-04-09,Ireland,Ireland,Best Animated Short Film,69th Academy Awards,Quest,1996,,https://www.imdb.com/name/nm0599946,,nm0599946,tt0117420,https://www.imdb.com/title/tt0117420/
132,Tyron Montgomery,1967-04-29,Germany,Germany,Best Animated Short Film,69th Academy Awards,Quest,1996,,https://www.imdb.com/name/nm0599946,,nm0599946,tt0114533,https://www.imdb.com/title/tt0114533/
133,Tyron Montgomery,1967-04-29,Germany,Germany,Best Animated Short Film,69th Academy Awards,Quest,1996,,https://www.imdb.com/name/nm0599946,,nm0599946,tt0114533,https://www.imdb.com/title/tt0114533/
134,Tyron Montgomery,1967-04-29,Germany,Germany,Best Animated Short Film,69th Academy Awards,Quest,1996,,https://www.imdb.com/name/nm0599946,,nm0599946,tt0114533,https://www.imdb.com/title/tt0114533/
135,Tyron Montgomery,1967-04-29,Germany,Germany,Best Animated Short Film,69th Academy Awards,Quest,1996,,https://www.imdb.com/name/nm0599946,,nm0599946,tt0117420,https://www.imdb.com/title/tt0117420/
136,Tyron Montgomery,1967-04-29,Ireland,Ireland,Best Animated Short Film,69th Academy Awards,Quest,1996,,https://www.imdb.com/name/nm0599946,,nm0599946,tt0114533,https://www.imdb.com/title/tt0114533/
137,Tyron Montgomery,1967-04-29,Ireland,Ireland,Best Animated Short Film,69th Academy Awards,Quest,1996,,https://www.imdb.com/name/nm0599946,,nm0599946,tt0114533,https://www.imdb.com/title/tt0114533/
138,Tyron Montgomery,1967-04-29,Ireland,Ireland,Best Animated Short Film,69th Academy Awards,Quest,1996,,https://www.imdb.com/name/nm0599946,,nm0599946,tt0114533,https://www.imdb.com/title/tt0114533/
139,Tyron Montgomery,1967-04-29,Ireland,Ireland,Best Animated Short Film,69th Academy Awards,Quest,1996,,https://www.imdb.com/name/nm0599946,,nm0599946,tt0117420,https://www.imdb.com/title/tt0117420/
140,William Friedkin,1935-08-29,Chicago,United States of America,Best Director,44th Academy Awards,The French Connection,1971,https://www.nndb.com/people/112/000024040,https://www.imdb.com/name/nm0001243,https://en.wikipedia.org/wiki/William_Friedkin,nm0001243,tt0067116,https://www.imdb.com/title/tt0067116/
141,Fred Zinnemann,1907-04-29,Rzeszów,Poland,Best Director,39th Academy Awards,A Man for All Seasons,1967,https://www.nndb.com/people/538/000032442,https://www.imdb.com/name/nm0003593,https://en.wikipedia.org/wiki/Fred_Zinnemann,nm0003593,tt0060665,https://www.imdb.com/title/tt0060665/
142,Peter Ustinov,1921-04-16,London Borough of Camden,United Kingdom,Best Supporting Actor,33rd Academy Awards,Spartacus,1960,https://www.nndb.com/people/810/000022744,https://www.imdb.com/name/nm0001811,https://en.wikipedia.org/wiki/Peter_Ustinov,nm0001811,tt0054331,https://www.imdb.com/title/tt0054331/
143,Howard Shore,1946-10-18,Toronto,Canada,Best Original Score,76th Academy Awards,The Lord of the Rings: The Return of the King,2003,,https://www.imdb.com/name/nm0006290,https://en.wikipedia.org/wiki/Howard_Shore,nm0006290,tt0167261,https://www.imdb.com/title/tt0167261/
144,Howard Shore,1946-10-18,Toronto,Canada,Best Original Score,76th Academy Awards,The Lord of the Rings: The Return of the King,2003,,https://www.imdb.com/name/nm0006290,https://en.wikipedia.org/wiki/Howard_Shore,nm0006290,tt0167261,https://www.imdb.com/title/tt0167261/
145,Howard Shore,1946-10-18,Toronto,Canada,Best Original Score,76th Academy Awards,The Lord of the Rings: The Return of the King,2003,,https://www.imdb.com/name/nm0006290,https://en.wikipedia.org/wiki/Howard_Shore,nm0006290,tt0167261,https://www.imdb.com/title/tt0167261/
146,Howard Shore,1946-10-18,Toronto,Canada,Best Original Score,76th Academy Awards,The Lord of the Rings: The Return of the King,2003,,https://www.imdb.com/name/nm0006290,https://en.wikipedia.org/wiki/Howard_Shore,nm0006290,tt0167261,https://www.imdb.com/title/tt0167261/
147,Howard Shore,1946-10-18,Toronto,Canada,Best Original Score,76th Academy Awards,The Lord of the Rings: The Return of the King,2003,,https://www.imdb.com/name/nm0006290,https://en.wikipedia.org/wiki/Howard_Shore,nm0006290,tt0167261,https://www.imdb.com/title/tt0167261/
148,Peter Jackson,1961-10-31,Wellington,New Zealand,Best Picture,76th Academy Awards,The Lord of the Rings: The Return of the King,2003,https://www.nndb.com/people/848/000025773,https://www.imdb.com/name/nm0001392,https://en.wikipedia.org/wiki/Peter_Jackson,nm0001392,tt0167261,https://www.imdb.com/title/tt0167261/
149,Peter Jackson,1961-10-31,Wellington,New Zealand,Best Picture,76th Academy Awards,The Lord of the Rings: The Return of the King,2003,https://www.nndb.com/people/848/000025773,https://www.imdb.com/name/nm0001392,https://en.wikipedia.org/wiki/Peter_Jackson,nm0001392,tt0167261,https://www.imdb.com/title/tt0167261/
150,Peter Jackson,1961-10-31,Wellington,New Zealand,Best Picture,76th Academy Awards,The Lord of the Rings: The Return of the King,2003,https://www.nndb.com/people/848/000025773,https://www.imdb.com/name/nm0001392,https://en.wikipedia.org/wiki/Peter_Jackson,nm0001392,tt0167261,https://www.imdb.com/title/tt0167261/
151,Peter Jackson,1961-10-31,Wellington,New Zealand,Best Picture,76th Academy Awards,The Lord of the Rings: The Return of the King,2003,https://www.nndb.com/people/848/000025773,https://www.imdb.com/name/nm0001392,https://en.wikipedia.org/wiki/Peter_Jackson,nm0001392,tt0167261,https://www.imdb.com/title/tt0167261/
152,Peter Jackson,1961-10-31,Wellington,New Zealand,Best Picture,76th Academy Awards,The Lord of the Rings: The Return of the King,2003,https://www.nndb.com/people/848/000025773,https://www.imdb.com/name/nm0001392,https://en.wikipedia.org/wiki/Peter_Jackson,nm0001392,tt0167261,https://www.imdb.com/title/tt0167261/
153,Peter Jackson,1961-10-31,Wellington,New Zealand,Best Director,76th Academy Awards,The Lord of the Rings: The Return of the King,2003,https://www.nndb.com/people/848/000025773,https://www.imdb.com/name/nm0001392,https://en.wikipedia.org/wiki/Peter_Jackson,nm0001392,tt0167261,https://www.imdb.com/title/tt0167261/
154,Peter Jackson,1961-10-31,Wellington,New Zealand,Best Director,76th Academy Awards,The Lord of the Rings: The Return of the King,2003,https://www.nndb.com/people/848/000025773,https://www.imdb.com/name/nm0001392,https://en.wikipedia.org/wiki/Peter_Jackson,nm0001392,tt0167261,https://www.imdb.com/title/tt0167261/
155,Peter Jackson,1961-10-31,Wellington,New Zealand,Best Director,76th Academy Awards,The Lord of the Rings: The Return of the King,2003,https://www.nndb.com/people/848/000025773,https://www.imdb.com/name/nm0001392,https://en.wikipedia.org/wiki/Peter_Jackson,nm0001392,tt0167261,https://www.imdb.com/title/tt0167261/
