,Name,Movie,Edition,Year of award,Award,Win?,bioID,movieID,movieLink,bioLink,tconst,averageRating,numVotes
1775,George Clooney,Up in the Air,82,2010,LeadingActor,False,nm0000123,tt1193138,https://www.imdb.com/title/tt1193138/,https://www.imdb.com/name/nm0000123/,tt1193138,7.4,307688
1776,Jason Reitman,Up in the Air,82,2010,Director,False,nm0718646,tt1193138,https://www.imdb.com/title/tt1193138/,https://www.imdb.com/name/nm0718646/,tt1193138,7.4,307688
1777,Colin Firth,A Single Man,82,2010,LeadingActor,False,nm0000147,tt1315981,https://www.imdb.com/title/tt1315981/,https://www.imdb.com/name/nm0000147/,tt1315981,7.6,101910
1778,Morgan Freeman,Invictus,82,2010,LeadingActor,False,nm0000151,tt1057500,https://www.imdb.com/title/tt1057500/,https://www.imdb.com/name/nm0000151/,tt1057500,7.3,144153
1779,Jeremy Renner,The Hurt Locker,82,2010,LeadingActor,False,nm0719637,tt0887912,https://www.imdb.com/title/tt0887912/,https://www.imdb.com/name/nm0719637/,tt0887912,7.6,404162
1780,Barry Ackroyd,The Hurt Locker,82,2010,Cinematography,False,nm0010096,tt0887912,https://www.imdb.com/title/tt0887912/,https://www.imdb.com/name/nm0010096/,tt0887912,7.6,404162
1781,Kathryn Bigelow,The Hurt Locker,82,2010,Director,True,nm0000941,tt0887912,https://www.imdb.com/title/tt0887912/,https://www.imdb.com/name/nm0000941/,tt0887912,7.6,404162
1782,Sandra Bullock,The Blind Side,82,2010,LeadingActress,True,nm0000113,tt0878804,https://www.imdb.com/title/tt0878804/,https://www.imdb.com/name/nm0000113/,tt0878804,7.6,276694
1783,Helen Mirren,The Last Station,82,2010,LeadingActress,False,nm0000545,tt0824758,https://www.imdb.com/title/tt0824758/,https://www.imdb.com/name/nm0000545/,tt0824758,7.0,17283
1784,Carey Mulligan,An Education,82,2010,LeadingActress,False,nm1659547,tt1174732,https://www.imdb.com/title/tt1174732/,https://www.imdb.com/name/nm1659547/,tt1174732,7.3,125044
1785,Gabourey Sidibe,Precious: Based on the Novel 'Push' by Sapphire,82,2010,LeadingActress,False,nm2829737,tt0929632,https://www.imdb.com/title/tt0929632/,https://www.imdb.com/name/nm2829737/,tt0929632,7.3,102179
1786,Lee Daniels,Precious: Based on the Novel 'Push' by Sapphire,82,2010,Director,False,nm0200005,tt0929632,https://www.imdb.com/title/tt0929632/,https://www.imdb.com/name/nm0200005/,tt0929632,7.3,102179
1787,Meryl Streep,Julie & Julia,82,2010,LeadingActress,False,nm0000658,tt1135503,https://www.imdb.com/title/tt1135503/,https://www.imdb.com/name/nm0000658/,tt1135503,7.0,100199
1788,Mauro Fiore,Avatar,82,2010,Cinematography,True,nm0278475,tt0499549,https://www.imdb.com/title/tt0499549/,https://www.imdb.com/name/nm0278475/,tt0499549,7.8,1078163
1789,James Cameron,Avatar,82,2010,Director,False,nm0000116,tt0499549,https://www.imdb.com/title/tt0499549/,https://www.imdb.com/name/nm0000116/,tt0499549,7.8,1078163
1790,Bruno Delbonnel,Harry Potter and the Half-Blood Prince,82,2010,Cinematography,False,nm0216632,tt0417741,https://www.imdb.com/title/tt0417741/,https://www.imdb.com/name/nm0216632/,tt0417741,7.6,439164
1791,Robert Richardson,Inglourious Basterds,82,2010,Cinematography,False,nm0724744,tt0361748,https://www.imdb.com/title/tt0361748/,https://www.imdb.com/name/nm0724744/,tt0361748,8.3,1182640
1792,Quentin Tarantino,Inglourious Basterds,82,2010,Director,False,nm0000233,tt0361748,https://www.imdb.com/title/tt0361748/,https://www.imdb.com/name/nm0000233/,tt0361748,8.3,1182640
1793,Christian Berger,The White Ribbon,82,2010,Cinematography,False,nm0074141,tt1149362,https://www.imdb.com/title/tt1149362/,https://www.imdb.com/name/nm0074141/,tt1149362,7.8,64905
1794,Javier Bardem,Biutiful,83,2011,LeadingActor,False,nm0000849,tt1164999,https://www.imdb.com/title/tt1164999/,https://www.imdb.com/name/nm0000849/,tt1164999,7.5,82456
1795,Jeff Bridges,True Grit,83,2011,LeadingActor,False,nm0000313,tt1403865,https://www.imdb.com/title/tt1403865/,https://www.imdb.com/name/nm0000313/,tt1403865,7.6,294251
1796,Roger Deakins,True Grit,83,2011,Cinematography,False,nm0005683,tt1403865,https://www.imdb.com/title/tt1403865/,https://www.imdb.com/name/nm0005683/,tt1403865,7.6,294251
1797,Joel Coen and Ethan Coen,True Grit,83,2011,Director,False,nm0001054,tt1403865,https://www.imdb.com/title/tt1403865/,https://www.imdb.com/name/nm0001054/,tt1403865,7.6,294251
1798,Jesse Eisenberg,The Social Network,83,2011,LeadingActor,False,nm0251986,tt1285016,https://www.imdb.com/title/tt1285016/,https://www.imdb.com/name/nm0251986/,tt1285016,7.7,587583
1799,Jeff Cronenweth,The Social Network,83,2011,Cinematography,False,nm0188729,tt1285016,https://www.imdb.com/title/tt1285016/,https://www.imdb.com/name/nm0188729/,tt1285016,7.7,587583
1800,David Fincher,The Social Network,83,2011,Director,False,nm0000399,tt1285016,https://www.imdb.com/title/tt1285016/,https://www.imdb.com/name/nm0000399/,tt1285016,7.7,587583
1801,Colin Firth,The King's Speech,83,2011,LeadingActor,True,nm0000147,tt1504320,https://www.imdb.com/title/tt1504320/,https://www.imdb.com/name/nm0000147/,tt1504320,8.0,612507
1802,Danny Cohen,The King's Speech,83,2011,Cinematography,False,nm0169299,tt1504320,https://www.imdb.com/title/tt1504320/,https://www.imdb.com/name/nm0169299/,tt1504320,8.0,612507
1803,Tom Hooper,The King's Speech,83,2011,Director,True,nm0393799,tt1504320,https://www.imdb.com/title/tt1504320/,https://www.imdb.com/name/nm0393799/,tt1504320,8.0,612507
1804,James Franco,127 Hours,83,2011,LeadingActor,False,nm0290556,tt1542344,https://www.imdb.com/title/tt1542344/,https://www.imdb.com/name/nm0290556/,tt1542344,7.6,333748
1805,Annette Bening,The Kids Are All Right,83,2011,LeadingActress,False,nm0000906,tt0842926,https://www.imdb.com/title/tt0842926/,https://www.imdb.com/name/nm0000906/,tt0842926,7.0,122472
1806,Nicole Kidman,Rabbit Hole,83,2011,LeadingActress,False,nm0000173,tt0935075,https://www.imdb.com/title/tt0935075/,https://www.imdb.com/name/nm0000173/,tt0935075,7.0,46075
1807,Jennifer Lawrence,Winter's Bone,83,2011,LeadingActress,False,nm2225369,tt1399683,https://www.imdb.com/title/tt1399683/,https://www.imdb.com/name/nm2225369/,tt1399683,7.2,130846
1808,Natalie Portman,Black Swan,83,2011,LeadingActress,True,nm0000204,tt0947798,https://www.imdb.com/title/tt0947798/,https://www.imdb.com/name/nm0000204/,tt0947798,8.0,669314
1809,Matthew Libatique,Black Swan,83,2011,Cinematography,False,nm0508732,tt0947798,https://www.imdb.com/title/tt0947798/,https://www.imdb.com/name/nm0508732/,tt0947798,8.0,669314
1810,Darren Aronofsky,Black Swan,83,2011,Director,False,nm0004716,tt0947798,https://www.imdb.com/title/tt0947798/,https://www.imdb.com/name/nm0004716/,tt0947798,8.0,669314
1811,Michelle Williams,Blue Valentine,83,2011,LeadingActress,False,nm0931329,tt1120985,https://www.imdb.com/title/tt1120985/,https://www.imdb.com/name/nm0931329/,tt1120985,7.4,175716
1812,Wally Pfister,Inception,83,2011,Cinematography,True,nm0002892,tt1375666,https://www.imdb.com/title/tt1375666/,https://www.imdb.com/name/nm0002892/,tt1375666,8.8,1922648
1813,David O. Russell,The Fighter,83,2011,Director,False,nm0751102,tt0964517,https://www.imdb.com/title/tt0964517/,https://www.imdb.com/name/nm0751102/,tt0964517,7.8,325303
1814,DemiÃ¡n Bichir,A Better Life,84,2012,LeadingActor,False,nm0065007,tt1554091,https://www.imdb.com/title/tt1554091/,https://www.imdb.com/name/nm0065007/,tt1554091,7.2,14849
1815,George Clooney,The Descendants,84,2012,LeadingActor,False,nm0000123,tt1033575,https://www.imdb.com/title/tt1033575/,https://www.imdb.com/name/nm0000123/,tt1033575,7.3,226786
1816,Alexander Payne,The Descendants,84,2012,Director,False,nm0668247,tt1033575,https://www.imdb.com/title/tt1033575/,https://www.imdb.com/name/nm0668247/,tt1033575,7.3,226786
1817,Jean Dujardin,The Artist,84,2012,LeadingActor,True,nm0241121,tt1655442,https://www.imdb.com/title/tt1655442/,https://www.imdb.com/name/nm0241121/,tt1655442,7.9,222118
1818,Guillaume Schiffman,The Artist,84,2012,Cinematography,False,nm0771526,tt1655442,https://www.imdb.com/title/tt1655442/,https://www.imdb.com/name/nm0771526/,tt1655442,7.9,222118
1819,Michel Hazanavicius,The Artist,84,2012,Director,True,nm0371890,tt1655442,https://www.imdb.com/title/tt1655442/,https://www.imdb.com/name/nm0371890/,tt1655442,7.9,222118
1820,Gary Oldman,Tinker Tailor Soldier Spy,84,2012,LeadingActor,False,nm0000198,tt1340800,https://www.imdb.com/title/tt1340800/,https://www.imdb.com/name/nm0000198/,tt1340800,7.1,179082
1821,Brad Pitt,Moneyball,84,2012,LeadingActor,False,nm0000093,tt1210166,https://www.imdb.com/title/tt1210166/,https://www.imdb.com/name/nm0000093/,tt1210166,7.6,340038
1822,Glenn Close,Albert Nobbs,84,2012,LeadingActress,False,nm0000335,tt1602098,https://www.imdb.com/title/tt1602098/,https://www.imdb.com/name/nm0000335/,tt1602098,6.7,22694
1823,Viola Davis,The Help,84,2012,LeadingActress,False,nm0205626,tt1454029,https://www.imdb.com/title/tt1454029/,https://www.imdb.com/name/nm0205626/,tt1454029,8.1,405307
1824,Rooney Mara,The Girl with the Dragon Tattoo,84,2012,LeadingActress,False,nm1913734,tt1568346,https://www.imdb.com/title/tt1568346/,https://www.imdb.com/name/nm1913734/,tt1568346,7.8,400145
1825,Jeff Cronenweth,The Girl with the Dragon Tattoo,84,2012,Cinematography,False,nm0188729,tt1568346,https://www.imdb.com/title/tt1568346/,https://www.imdb.com/name/nm0188729/,tt1568346,7.8,400145
1826,Meryl Streep,The Iron Lady,84,2012,LeadingActress,True,nm0000658,tt1007029,https://www.imdb.com/title/tt1007029/,https://www.imdb.com/name/nm0000658/,tt1007029,6.4,98880
1827,Michelle Williams,My Week with Marilyn,84,2012,LeadingActress,False,nm0931329,tt1655420,https://www.imdb.com/title/tt1655420/,https://www.imdb.com/name/nm0931329/,tt1655420,7.0,80828
1828,Robert Richardson,Hugo,84,2012,Cinematography,True,nm0724744,tt0970179,https://www.imdb.com/title/tt0970179/,https://www.imdb.com/name/nm0724744/,tt0970179,7.5,292413
1829,Martin Scorsese,Hugo,84,2012,Director,False,nm0000217,tt0970179,https://www.imdb.com/title/tt0970179/,https://www.imdb.com/name/nm0000217/,tt0970179,7.5,292413
1830,Emmanuel Lubezki,The Tree of Life,84,2012,Cinematography,False,nm0523881,tt0478304,https://www.imdb.com/title/tt0478304/,https://www.imdb.com/name/nm0523881/,tt0478304,6.8,160903
1831,Terrence Malick,The Tree of Life,84,2012,Director,False,nm0000517,tt0478304,https://www.imdb.com/title/tt0478304/,https://www.imdb.com/name/nm0000517/,tt0478304,6.8,160903
1832,Janusz Kaminski,War Horse,84,2012,Cinematography,False,nm0001405,tt1568911,https://www.imdb.com/title/tt1568911/,https://www.imdb.com/name/nm0001405/,tt1568911,7.2,140630
1833,Woody Allen,Midnight in Paris,84,2012,Director,False,nm0000095,tt1605783,https://www.imdb.com/title/tt1605783/,https://www.imdb.com/name/nm0000095/,tt1605783,7.7,367407
1834,Bradley Cooper,Silver Linings Playbook,85,2013,LeadingActor,False,nm0177896,tt1045658,https://www.imdb.com/title/tt1045658/,https://www.imdb.com/name/nm0177896/,tt1045658,7.7,636443
1835,Jennifer Lawrence,Silver Linings Playbook,85,2013,LeadingActress,True,nm2225369,tt1045658,https://www.imdb.com/title/tt1045658/,https://www.imdb.com/name/nm2225369/,tt1045658,7.7,636443
1836,David O. Russell,Silver Linings Playbook,85,2013,Director,False,nm0751102,tt1045658,https://www.imdb.com/title/tt1045658/,https://www.imdb.com/name/nm0751102/,tt1045658,7.7,636443
1837,Daniel Day-Lewis,Lincoln,85,2013,LeadingActor,True,nm0000358,tt0443272,https://www.imdb.com/title/tt0443272/,https://www.imdb.com/name/nm0000358/,tt0443272,7.3,235004
1838,Janusz Kaminski,Lincoln,85,2013,Cinematography,False,nm0001405,tt0443272,https://www.imdb.com/title/tt0443272/,https://www.imdb.com/name/nm0001405/,tt0443272,7.3,235004
1839,Steven Spielberg,Lincoln,85,2013,Director,False,nm0000229,tt0443272,https://www.imdb.com/title/tt0443272/,https://www.imdb.com/name/nm0000229/,tt0443272,7.3,235004
1840,Hugh Jackman,Les MisÃ©rables,85,2013,LeadingActor,False,nm0413168,tt1707386,https://www.imdb.com/title/tt1707386/,https://www.imdb.com/name/nm0413168/,tt1707386,7.6,295000
1841,Joaquin Phoenix,The Master,85,2013,LeadingActor,False,nm0001618,tt1560747,https://www.imdb.com/title/tt1560747/,https://www.imdb.com/name/nm0001618/,tt1560747,7.2,141553
1842,Denzel Washington,Flight,85,2013,LeadingActor,False,nm0000243,tt1907668,https://www.imdb.com/title/tt1907668/,https://www.imdb.com/name/nm0000243/,tt1907668,7.3,311324
1843,Jessica Chastain,Zero Dark Thirty,85,2013,LeadingActress,False,nm1567113,tt1790885,https://www.imdb.com/title/tt1790885/,https://www.imdb.com/name/nm1567113/,tt1790885,7.4,259073
1844,Emmanuelle Riva,Amour,85,2013,LeadingActress,False,nm0728938,tt1602620,https://www.imdb.com/title/tt1602620/,https://www.imdb.com/name/nm0728938/,tt1602620,7.9,87938
1845,Michael Haneke,Amour,85,2013,Director,False,nm0359734,tt1602620,https://www.imdb.com/title/tt1602620/,https://www.imdb.com/name/nm0359734/,tt1602620,7.9,87938
1846,QuvenzhanÃ© Wallis,Beasts of the Southern Wild,85,2013,LeadingActress,False,nm4832920,tt2125435,https://www.imdb.com/title/tt2125435/,https://www.imdb.com/name/nm4832920/,tt2125435,7.3,78690
1847,Benh Zeitlin,Beasts of the Southern Wild,85,2013,Director,False,nm1022455,tt2125435,https://www.imdb.com/title/tt2125435/,https://www.imdb.com/name/nm1022455/,tt2125435,7.3,78690
1848,Naomi Watts,The Impossible,85,2013,LeadingActress,False,nm0915208,tt1649419,https://www.imdb.com/title/tt1649419/,https://www.imdb.com/name/nm0915208/,tt1649419,7.6,185931
1849,Seamus McGarvey,Anna Karenina,85,2013,Cinematography,False,nm0568974,tt1781769,https://www.imdb.com/title/tt1781769/,https://www.imdb.com/name/nm0568974/,tt1781769,6.6,87338
1850,Robert Richardson,Django Unchained,85,2013,Cinematography,False,nm0724744,tt1853728,https://www.imdb.com/title/tt1853728/,https://www.imdb.com/name/nm0724744/,tt1853728,8.4,1269450
1851,Claudio Miranda,Life of Pi,85,2013,Cinematography,True,nm0592073,tt0454876,https://www.imdb.com/title/tt0454876/,https://www.imdb.com/name/nm0592073/,tt0454876,7.9,554073
1852,Ang Lee,Life of Pi,85,2013,Director,True,nm0000487,tt0454876,https://www.imdb.com/title/tt0454876/,https://www.imdb.com/name/nm0000487/,tt0454876,7.9,554073
1853,Roger Deakins,Skyfall,85,2013,Cinematography,False,nm0005683,tt1074638,https://www.imdb.com/title/tt1074638/,https://www.imdb.com/name/nm0005683/,tt1074638,7.7,607358
1854,Christian Bale,American Hustle,86,2014,LeadingActor,False,nm0000288,tt1800241,https://www.imdb.com/title/tt1800241/,https://www.imdb.com/name/nm0000288/,tt1800241,7.2,430199
1855,Amy Adams,American Hustle,86,2014,LeadingActress,False,nm0010736,tt1800241,https://www.imdb.com/title/tt1800241/,https://www.imdb.com/name/nm0010736/,tt1800241,7.2,430199
1856,David O. Russell,American Hustle,86,2014,Director,False,nm0751102,tt1800241,https://www.imdb.com/title/tt1800241/,https://www.imdb.com/name/nm0751102/,tt1800241,7.2,430199
1857,Bruce Dern,Nebraska,86,2014,LeadingActor,False,nm0001136,tt1821549,https://www.imdb.com/title/tt1821549/,https://www.imdb.com/name/nm0001136/,tt1821549,7.7,108029
1858,Phedon Papamichael,Nebraska,86,2014,Cinematography,False,nm0003659,tt1821549,https://www.imdb.com/title/tt1821549/,https://www.imdb.com/name/nm0003659/,tt1821549,7.7,108029
1859,Alexander Payne,Nebraska,86,2014,Director,False,nm0668247,tt1821549,https://www.imdb.com/title/tt1821549/,https://www.imdb.com/name/nm0668247/,tt1821549,7.7,108029
1860,Leonardo DiCaprio,The Wolf of Wall Street,86,2014,LeadingActor,False,nm0000138,tt0993846,https://www.imdb.com/title/tt0993846/,https://www.imdb.com/name/nm0000138/,tt0993846,8.2,1089868
1861,Martin Scorsese,The Wolf of Wall Street,86,2014,Director,False,nm0000217,tt0993846,https://www.imdb.com/title/tt0993846/,https://www.imdb.com/name/nm0000217/,tt0993846,8.2,1089868
1862,Chiwetel Ejiofor,12 Years a Slave,86,2014,LeadingActor,False,nm0252230,tt2024544,https://www.imdb.com/title/tt2024544/,https://www.imdb.com/name/nm0252230/,tt2024544,8.1,601801
1863,Steve McQueen,12 Years a Slave,86,2014,Director,False,nm0000537,tt2024544,https://www.imdb.com/title/tt2024544/,https://www.imdb.com/name/nm0000537/,tt2024544,8.1,601801
1864,Matthew McConaughey,Dallas Buyers Club,86,2014,LeadingActor,True,nm0000190,tt0790636,https://www.imdb.com/title/tt0790636/,https://www.imdb.com/name/nm0000190/,tt0790636,8.0,416518
1865,Cate Blanchett,Blue Jasmine,86,2014,LeadingActress,True,nm0000949,tt2334873,https://www.imdb.com/title/tt2334873/,https://www.imdb.com/name/nm0000949/,tt2334873,7.3,184485
1866,Sandra Bullock,Gravity,86,2014,LeadingActress,False,nm0000113,tt1454468,https://www.imdb.com/title/tt1454468/,https://www.imdb.com/name/nm0000113/,tt1454468,7.7,735583
1867,Emmanuel Lubezki,Gravity,86,2014,Cinematography,True,nm0523881,tt1454468,https://www.imdb.com/title/tt1454468/,https://www.imdb.com/name/nm0523881/,tt1454468,7.7,735583
1868,Alfonso CuarÃ³n,Gravity,86,2014,Director,True,nm0190859,tt1454468,https://www.imdb.com/title/tt1454468/,https://www.imdb.com/name/nm0190859/,tt1454468,7.7,735583
1869,Judi Dench,Philomena,86,2014,LeadingActress,False,nm0001132,tt2431286,https://www.imdb.com/title/tt2431286/,https://www.imdb.com/name/nm0001132/,tt2431286,7.6,90790
1870,Meryl Streep,August: Osage County,86,2014,LeadingActress,False,nm0000658,tt1322269,https://www.imdb.com/title/tt1322269/,https://www.imdb.com/name/nm0000658/,tt1322269,7.2,81451
1871,Philippe Le Sourd,The Grandmaster,86,2014,Cinematography,False,nm0494628,tt1462900,https://www.imdb.com/title/tt1462900/,https://www.imdb.com/name/nm0494628/,tt1462900,6.6,29725
1872,Bruno Delbonnel,Inside Llewyn Davis,86,2014,Cinematography,False,nm0216632,tt2042568,https://www.imdb.com/title/tt2042568/,https://www.imdb.com/name/nm0216632/,tt2042568,7.5,129880
1873,Roger A. Deakins,Prisoners,86,2014,Cinematography,False,nm0005683,tt1392214,https://www.imdb.com/title/tt1392214/,https://www.imdb.com/name/nm0005683/,tt1392214,8.1,553978
1874,Steve Carell,Foxcatcher,87,2015,LeadingActor,False,nm0136797,tt1100089,https://www.imdb.com/title/tt1100089/,https://www.imdb.com/name/nm0136797/,tt1100089,7.0,129134
1875,Bennett Miller,Foxcatcher,87,2015,Director,False,nm0587955,tt1100089,https://www.imdb.com/title/tt1100089/,https://www.imdb.com/name/nm0587955/,tt1100089,7.0,129134
1876,Bradley Cooper,American Sniper,87,2015,LeadingActor,False,nm0177896,tt2179136,https://www.imdb.com/title/tt2179136/,https://www.imdb.com/name/nm0177896/,tt2179136,7.3,416503
1877,Benedict Cumberbatch,The Imitation Game,87,2015,LeadingActor,False,nm1212722,tt2084970,https://www.imdb.com/title/tt2084970/,https://www.imdb.com/name/nm1212722/,tt2084970,8.0,644273
1878,Morten Tyldum,The Imitation Game,87,2015,Director,False,nm0878763,tt2084970,https://www.imdb.com/title/tt2084970/,https://www.imdb.com/name/nm0878763/,tt2084970,8.0,644273
1879,Michael Keaton,Birdman or (The Unexpected Virtue of Ignorance),87,2015,LeadingActor,False,nm0000474,tt2562232,https://www.imdb.com/title/tt2562232/,https://www.imdb.com/name/nm0000474/,tt2562232,7.7,545224
1880,Emmanuel Lubezki,Birdman or (The Unexpected Virtue of Ignorance),87,2015,Cinematography,True,nm0523881,tt2562232,https://www.imdb.com/title/tt2562232/,https://www.imdb.com/name/nm0523881/,tt2562232,7.7,545224
1881,Alejandro G. IÃ±Ã¡rritu,Birdman or (The Unexpected Virtue of Ignorance),87,2015,Director,True,nm0327944,tt2562232,https://www.imdb.com/title/tt2562232/,https://www.imdb.com/name/nm0327944/,tt2562232,7.7,545224
